PastQuesId,PastQuesTitle,PastQuesBody,PastQuesTags
29268,"['altern', 'file', 'manag', 'mac', 'os', 'x']","['finder', 'pretti', 'annoi', 've', 'stuff', 'add', 'termin', 'open', 'command', 'copypath', 'function', 's', 'annoi', 'm', 'think', 'actual', 'bite', 'bullet', 'bui', 'path', 'finder', 'good', 'anybodi', 'like', 'dislik', 'path', 'finder', 'particularli', 'file', 'manag', 'worth', 'recommend', 've', 'check', 'forklift', 'function', 'mumanag', 'cool', 's', 'written', 'java', 'fatal', 'file', 'manag', 'lack', 'integr', 'edit', 'know', 'explain', 't', 'like', 'finder', 'work', 'fast', 't', 'like', 'feel', 'thing', 've', 'got', 'window', 'open', 'look', 'right', 'locat', 'someplac', 'good', 'realiz', 'want', 'open', 'window', 'right', 'click', 'open', 'tab', 'window', 'right', 'click', 'open', 'termin', 'copi', 'path', 'plugin', 'list', 'stuff', 'list', 'pathfind', 's', 'featur', 'new', 'file', 'command', 'type', 'abl', 'smart', 'locat', 'bar', 'finder', 'window', 'locat', 'exist', 'idea', 'whatsoev', 'pathfind', 'suggest', 'bash', 'shell']","['macos', 'file', 'management']"
29298,"['thing', 'tiff', 'editor']","['m', 'look', 'automat', 'translat', 'hex', 'tiff', 'file', 'correspond', 'categori', 'valu', 'tiff', 'file', 'hopefulli', 'abl', 'add', 'remov', 'text', 'easili', 'thing', 'exist', 'edit', 'mac']","['mac', 'text', 'editors', 'tiff']"
29299,"['softwar', 'navig', 'window', 'mous']","['d', 'like', 'navig', 'insid', 'window', 'control', 'keyboard', 's', 'faster', 't', 'requir', 'hand', 'mous', 'keyboard', 'enter', 'data', 'know', 'tab', 'alt', 'tab', 'shortcut', 's', 'awkward', 'deal', 'big', 'window', 'control', 'move', 'click', 'cursor', 'button', 'left', 'right', 'nearest', 'control', 'need', 'softwar', 'solv', 'task']","['windows', 'keyboard', 'keyboard', 'shortcuts']"
29362,"['look', 'music', 'stream', 'softwar', 'allow', 'user', 'queue', 'song']","['work', 'offic', 'server', 'lot', 'music', 'look', 'softwar', 'allow', 'offic', 'queue', 'song', 'playlist', 'sort', 'like', 'offic', 'radio', 'station', 'peopl', 'choos', 'song', 'program', 'like', 'written', 'consid', 'write', 'softwar', 'like', 'm', 'sure', 'exist']","['streaming', 'playlists', 'music', 'management']"
29378,"['compar', 'excel', 'sheet', 'xl', 'document']","['possibl', 'duplic', 'compar', 'excel', 'worksheet', 'titl', 'actual', 'explain', 'like', 'abl', 'compar', 'excel', 'sheet', 'excel', 'document', 'compar', 'differ', 'file', 'accomplish', 'go', 'view', 'tab', 'click', 'arrang', 'split', 'compar', 'excel', 'sheet', 'document', 'help', 'appreci', 'thank', 'superus', 'p']","['microsoft', 'excel', 'comparison']"
29388,"['avail', 'tld', 's', 'chosen', 'domain']","['good', 'domain', 'like', 'project', 'bui', 'com', 'think', 'good', 'idea', 'bui', 'avail', 'tld', 's', 'like', 'net', 'org', 'info']","['dns', 'domain']"
29412,"['git', 'client', 'os', 'x', 'window']","['anybodi', 'know', 'stabl', 'releas', 'gui', 'git', 'client', 'preferr', 'run', 'mac', 'os', 'x', 'window', 'heard', 'smartgit', 's', 'beta', 'm', 'sure', 'time', 'trial', 'error', 'stabl', 'os', 'suitabl', 'kind', 'regard', 'edit', 'read', 'list', 'potenti', 'client', 'host', 'wiki', 'git', 'simpli', 'ask', 'advic', 'peopl', 'git', 'client']",['git']
29445,"['releas', 'version', 'linux', 'os']","['possibl', 'duplic', 'version', 'linux', 'm', 'run', 'need', 'inform', 'server', 'os', 'm', 'work', 'releas', 'version', 'e', 'g', 'ubuntu', 'rhel', 'import', 'command', 'unam', 't', 'unam', 'linux', 'xxxxxxx', 'el', 'fri', 'feb', 'edt', 'x', '_', 'gnu', 'linux', 'inform', 'commandlin', 'command']","['linux', 'version']"
29596,"['best', 'flavor', 'linux', 'home', 'file', 'media', 'server']","['d', 'like', 'setup', 'linux', 'server', 'serv', 'media', 'file', 'video', 'music', 'comput', 'hous', 'requir', 'abl', 'network', 'window', 'comput', 'hous', 'abl', 'shut', 'certain', 'time', 'press', 'button', 'power', 'featur', 'better', 'wake', 'shut', 't', 'want', 'enter', 'credenti', 'time', 'm', 'try', 'access', 'file', 'mayb', 'm', 'think']","['linux', 'home', 'server']"
29606,"['interest', 'us', 'ipv']","['ipv', 'reason', 'easi', 'setup', 'dai', 'tunnel', 'interest', 'servic', 'ipv', 'provid', 'exclus', 'featur', 'ipv', 'basic', 'exampl', 'googl', 'provid', 'anim', 'logo', 'ipv', 'http', 'ipv', 'googl', 'com', 'http', 'www', 'v', 'facebook', 'com', 'http', 'ipv', 'cnn', 'com']","['networking', 'internet', 'ipv']"
29704,"['back', 'save', 'instal', 'devic', 'driver', 'window']","['want', 'reinstal', 'window', 'machin', 'obscur', 'driver', 't', 'fanci', 'have', 'hunt', 'round', 's', 'm', 'abl', 'locat', 'possibl', 'save', 'backup', 'instal', 'driver', 'instal', 'save', 'driver']","['windows', 'backup', 'drivers']"
29720,"['gener', 'failur', 'ping']","['network', 'adapt', 'enabl', 'm', 'get', 'gener', 'failur', 'ping', 'problem', 'show', 'unsuccess', 'instal', 'firewal', 'remov', 'problem']","['windows', 'networking']"
29730,"['page', 'layout', 'softwar', 'allow', 'mix', 'visual', 'programat', 'edit']","['d', 'like', 'us', 'program', 'model', 'custom', 'graphic', 'precis', 'placement', 'interact', 'visual', 'mode', 'larg', 'scale', 'layout', 'precis', 'placement', 've', 'tool', 'postscript', 'vector', 'draw', 'program', 'mode', 'leav', 'pine', 'model', 'tool', 'investig', 'm', 'current', 'os', 'x', 'exampl', 'creat', 'diagram', 'precis', 'space', 'set', 'card', 'like', 'draw', 'sort', 'data']","['macos', 'layout', 'publishing']"
29755,"['cartoon', 'pictur']","['friend', 'cartoon', 'profil', 'pictur', 'social', 'network', 'elementari', 'knowledg', 'graphic', 'microsoft', 'paint']","['photos', 'photo', 'editing']"
29854,"['favorit', 'command', 'line', 'tool', 'us', 'remot', 'window']","['suppos', 'us', 'window', 'machin', 'remot', 'exampl', 'ssh', 'window', 'favorit', 'command', 'line', 'tool', 'bundl', 'window', 'mayb', 'on', 'sysintern', 'consid', 'microsoft', 'origin', 'bought', 'sysintern']","['windows', 'command', 'line', 'remote']"
29935,"['anti', 'glare', 'filter', 'glossi', 'laptop', 'screen']","['reason', 'technic', 'fashion', 'laptop', 'todai', 'come', 'glossi', 'screen', 'make', 'pretti', 'unus', 's', 'light', 'backgound', 'x', 'pixel', 'screen', 'horizont', 'cm', 'x', 'vertic', 'cm', 'googl', 'return', 'inform', 'follow', 'filter', 'laid', 'glossi', 'screen', 'soften', 'glare', 'provid', 'privaci', 'make', 'difficult', 'screen', 'sidewai', 'photodon', 'mxt', 'radtech', 'clearcal', 'm', 'vikuiti', 'd', 'like', 'feedback', 'peopl', 'tri', 'product', 'list', 'thank']","['laptop', 'display']"
29959,"['increment', 'backup', 'sync', 'softwar']","['need', 'free', 'softwar', 'window', 'gui', 'command', 'line', 'increment', 'backup', 'copi', 'file', 'store', 'chang', 'delet', 'file', 'directori', 'name', 'like', 'chang', 'date', 'progress', 'number', 'precis', 'd', 'data', 'drive', 'e', 'backupdr', 'want', 'backup', 'data', 'd', 'e', 'd_lastbackup', 'contain', 'plain', 'copi', 'file', 'folder', 'content', 'compress', 'archiv', 'file', 'attribut', 'd', 'e', 'd_', 'contain', 'file', 'path', 'chang', 'delet', 'version', 'previou', 'e', 'd_', 'contain', 'file', 'path', 'chang', 'delet', 'version', 'previou', 'softwar', 'work', 'prefectli', 'old', 'usb', 'harddsik', 'maxtor', 'work', 'devic', 'suggest']","['windows', 'backup', 'software', 'rec', 'incremental', 'backup']"
30088,"['good', 'tool', 'find', 'photo', 'duplic', 'base', 'imag', 'data']","['good', 'prefer', 'free', 'tool', 'find', 'photo', 'duplic', 'base', 'photo', 'filenam', 'files', 'photo', 'look', 'like', 'nice', 'manag', 'match', 'photo', 'imag', 'exactli', 'size', 'exampl']","['windows', 'images', 'duplicate']"
30140,"['safe', 'temperatur', 'rang', 'core', 'quad', 'cpu']","['possibl', 'duplic', 'know', 'temperatur', 'rang', 'expect', 'core', 'duo', 've', 'look', 'answer', 'conflict', 'answer', 've', 'heard', 'shouldn', 't', 'allow', 'higher', 'c', 've', 'heard', 'c', 'safe', 'limit', 'd', 'appreci', 'clarif']","['cpu', 'cooling', 'temperature', 'multi', 'core']"
30173,"['multi', 'user', 'remot', 'desktop', 'app', 'mac', 'os', 'x']","['possibl', 'duplic', 'mac', 'multipl', 'user', 'time', 'remot', 'desktop', 'app', 'mac', 'allow', 'multipl', 'peopl', 'remot', 'time', 'similar', 'rdp', 'window', 've', 'vnc', 'allow', 'person', 'control', 'background', 'd', 'like', 'set', 'mac', 'user', 'rdp', 'pc', 's', 'xcode', 'develop', 'search', 't', 'm', 'assum', 's', 'possibl', 'want', 'confirm', 'updat', 'thank', 'link', 'answer', 'reason', 'solut', 'aquaconnect']","['macos', 'remote', 'desktop', 'vnc']"
30188,"['good', 'onlin', 'chart', 'gener']","['look', 'free', 'site', 'allow', 'easili', 'creat', 'chart', 'provid', 'data', 'interact', 'mode', 't', 'write', 'code', 'export', 'imag', 'recommend', 'good', 'thank']",['charts']
30268,"['applic', 'distribut', 'revis', 'control', 'dvc', 'm', 'programm']","['term', 'dvc', 'git', 'thrown', 'lot', 'applic', 'technolog', 'm', 'programm', 'regular', 'superus']","['git', 'version', 'control']"
30345,"['reason', 'disabl', 'window', 'pagefil', 'given', 'physic', 'ram']","['question', 'disabl', 'window', 'pagefil', 'discuss', 'bit', 'exampl', 'peopl', 'continu', 'upvot', 'answer', '_you', 'disabl', 'pagefil', 'plenti', 'ram_', 'concret', 'verifi', 'reason', 'given', 'advic', 'far', '_if_', 'need', 'read', 'pagefil', 'ram', 'perform', 'wors', 'enabl', 'window', 'pre', 'emptiv', 'write', 'best', 'perform', 't', 'possibl', 'improv', 'write', 'data', 'need', 'read', 'question', 'assum', 'physic', 'ram', 'reason', 'disabl', 'pagefil', 'let', 's', 'version', 'window', 'window', 'xp', 'x', 'sp', 'window', 'server', 'x', 'sp', 'thing', 's', 'differ', 'window', 'server', 'x', 'd', 'interest', 'hear', 'answer', 'm', 'look', 'specif', 'object', 'reason', 'good', 'sourc', 'opinion', 'like', 'benchmark', 'pagefil', 'result', 'better', 'pagefil', 'ram', 'accord', 'ms', 'kb', 'articl', 'problem', 'x', 'occur', 'disabl', 'pagefil', 'far', 'reason', 've', 'seen', 'mention', '_even', 'think', 'ram', 'run', '_', 'ok', 'purpos', 'question', 'let', 's', 'given', 'mayb', 'read', 'email', 'gb', 'ram', 'gb', 'tb', 's', 'time', 'wai', 'think', '_x_', 'mb', 'physic', 'ram', '_y_', 'mb', 'pagefil', 'run', 'ram', 'configur', 'better', 'perform', 'wise', '_x', 'y_', 'mb', 'physic', 'ram', 'pagefil', '_window', 'have', 'page', 'file', 'function', 'reliably_', 'understand', 'impact', 'ram', 'overal', 'perform', 's', 'vagu', 'hard', 'believ', 'given', 'ms', 'provid', 'option', 'disabl', 'pagefil', '_window', 'know', 's', 'better', '_', 't', 'know', 'won', 't', 'run', 'program', 'load', 'data']","['windows', 'performance', 'memory', 'pagefile']"
30352,"['reliabl', 'sourc', 'inform', 'malwar', 'behaviour']","['moon', 'ago', 'rememb', 'rel', 'easi', 'inform', 'behaviour', 'particular', 'piec', 'malwar', 'insert', 'automat', 'start', 'item', 'registri', 'collect', 'password', 'x', 'y', 'z', 'locat', 'connect', 'irc', 'xxx', 'xxx', 'com', 'usual', 'follow', 'remov', 'instruct', 'reinstal', 'os', 'case', 'anymor', 'googl', 'taken', 'sourc', 'inform', 'search', 'malwar', 'googl', 'like', 'lead', 'page', 'own', 'scammer', 'try', 'instal', 'us', 'inform', 'websit', 'belong', 'compani', 'anti', 'malwar', 'softwar', 'light', 'tech', 'info', 'question', 'reliabl', 'sourc', 'detail', 'technic', 'inform', 'malwar', 'behaviour', 'net', 'web', 'forum', 'mail', 'list', 'newsgroup']","['anti', 'virus', 'virus', 'malware']"
30406,"['modifi', 'nicad', 'batteri', 'pack', 'charger', 'charg', 'nimh', 'batt']","['ve', 'got', 'batteri', 'pack', 'peripher', 'recent', 'di', 'took', 'apart', 'half', 'nicad', 'cell', 'dead', 'test', 'cell', 's', 'voltag', 'load', 'dead', 'on', 'drop', 'zero', 'load', 'wish', 'replac', 'nimh', 's', 'appar', 'easiest', 'wai', 'charg', 'nimh', 's', 'c', 'c', 'mah', 'hour', 'v', 'cell', 'cell', 'seri', 'question', 'v', 'power', 'adaptor', 'correct', 'voltag', 'ma', 'want', 'throttl', 'ma', 'wai', 'diod', 'resistor', 'transistor', 'cheer']",['repair']
30449,"['good', 'window', 'distribut', 'task', 'core']","['core', 'want', 'know', 'run', 'program', 'firefox', 'download', 'uninstal', 'window', 'distribut', 'multipl', 'core']","['windows', 'multi', 'core']"
30452,"['lightweight', 'cpu', 'usag', 'monitor']","['m', 'look', 'lightweight', 'cpu', 'usag', 'monitor', 'sit', 'corner', 'screen', 'tell', 'cpu', 'get', 'know']","['windows', 'cpu', 'monitoring']"
30509,"['mount', 'disc', 'cdrecord', 'sao', 'mode']","['tri', 'burn', 'livecd', 'iso', 'dvd', 'rw', 'burn', 'cdrecord', 'command', 'default', 'tao', 'mode', 'switch', 'sao', 'mode', 'burn', 'burn', 'disc', 'mount', 'mount', 'specifi', 'filesystem', 'type', 'iso', 'file', 'type', 'work', 's', 'problem', 'edit', 'burn', 'disc', 'cdrecord', 'dev', 'sao', 'xxx', 'iso', 'mount', 'mount', 'o', 'loop', 'ro', 't', 'iso', 'dev', 'cdrom', 'mnt', 'disc']",['linux']
30544,"['captur', 'video', 'arbitrari', 'window', 'applic']","['look', 'solut', 'record', 'video', 'arbitrari', 'window', 'applic', 'main', 'requir', 'solut', 'easi', 'us', 'foremost', 'plan', 'usag', 'm', 'go', 'let', 'market', 'peopl', 'grab', 'sampl', 'clip', 'applic', 'wrote', 'data', 'want', 'us', 'previou', 'version', 'app', 'video', 'record', 'function', 'built', 'chang', 'structur', 'program', 'stop', 'work', 'stackoverflow', 'question', 'meantim', 'extern', 'applic', 'ought', 'ok', 'user', 'foss', 'great', 'cours', 's', 'absolut', 'requir', 'long', 'solut', 'work', 'easi', 'us', 'great', 'advertis', 'case', 'addit', 'wish', 'possibl', 'control', 'output', 'qualiti', 'bit', 'rate', 'frame', 'rate', 'support', 'codec', 'abl', 'output', 'clip', 'view', 'vanilla', 'window', 'box', 'have', 'download', 'download', 'automat', 'easi', 'user', 'ok', 'guess', 'great', '_also_', 'came', 'portabl', 'output', 'format', 'jing', 'work', 'free', 'version', 'somewhat', 'limit', 'altern', 'recommend']","['windows', 'video', 'video', 'capture']"
30567,"['compress', 'program', 'handl', 'file', 'unusu', 'extens']","['war', 'file', 'simpli', 'zip', 'file', 'renam', 'extens', 'd', 'like', 'configur', 'compress', 'program', 'handl', 'doubl', 'click', 'file', 't', 'recogn', 'renam', 'zip', 'setup', 'window', 'file', 'associ', 'file', 'compress', 'program', 'want', 'add', 'archiv', 'instead', 'open', 'compress', 'program', 'recommend']","['windows', 'compression', 'zip', 'archiving', 'shell', 'extensions']"
46257,"['convert', 'microsoft', 'hlp', 'printabl']","['know', 'good', 'free', 'tool', 'convert', 'hlp', 'file', 'decent', 'format', 'print', 'pdf', 'great', 'printabl', 'work']","['conversion', 'help', 'files']"
46318,"['pdf', 'doc', 'convert']","['possibl', 'duplic', 'convert', 'pdf', 'word', 'document', 'hello', 'recommend', 'pdf', 'doc', 'convert', 'insert', 'line', 'break', 'line', 'detect', 'paragraph', 'wors', 'convert', 'line', 'text', 'box']","['pdf', 'conversion', 'microsoft', 'word']"
46376,"['good', 'keyboard', 'macro', 'program', 'ubuntu']","['m', 'look', 'good', 'keyboard', 'macro', 'program', 'ubuntu', 'linux', 'want', 'easili', 'abl', 'start', 'record', 'record', 'kei', 'press', 'stop', 'record', 'save', 'want', 'abl', 'macro', 'hit', 'special', 'kei', 'select', 'sequenc', 'have', 'open', 'text', 'file', 'program', 'macro', 'creat', 'overhead']","['ubuntu', 'macros']"
46438,"['s', 'differ', 'intel', 'celeron', 'intel', 'pentium', 'processor']","['compar', 'ghz', 'celeron', 'ghz', 'pentium', 'differ', 'technic', 'info', 'possibl', 'great']",['cpu']
46565,"['wireless', 'printer', 'server', 'recommend']","['town', 'librari', 'wireless', 'network', 'place', 'want', 'reloc', 'exist', 'usb', 'printer', 'connect', 'pc', 'locat', 's', 'far', 'awai', 'pc', 'connect', 'printer', 'pc', 'long', 'usb', 'cabl', 'great', 'solut', 'printer', 'support', 'wifi', 'usb', 'solut', 'us', 'wireless', 'print', 'server', 'recommend', 'read', 'review', 'devic', 'quirki', 'work', 'printer', 'wireless', 'print', 'server', 'solut']","['wireless', 'networking', 'printer']"
46673,"['window', 'updat', 'error', 'b']","['window', 'updat', 'window', 'server', 'machin', 'stop', 'work', 'click', 'instal', 'updat', 'fail', 'b', 'error', 'investig', 'notic', 's', 'uncommon', 'error', 'number', 'discuss', 'thread', 'report', 'error', 'window', 'vista', 'lead', 'us', 'conclus', 'microsoft', 'kb', 'articl', 'kb', 's', 'reveal', 'recommend', 'run', 'updat', 'readi', 'tool', 'ran', 'look', 'like', 'long', 'updat', 'finish', 'assum', 'want', 'log', 'tool', 'supposedli', 'produc', 'gibberish', 'tool', 'guarante', 'fix', 'problem']","['windows', 'update']"
46740,"['tri', 'driver', 'robot', 'similar', 'free', 'tool', 'like']","['driver', 'robot', 'good', 'try', 'quick', 'easi', 'wai', 'date', 'critic', 'driver', 'need', 'pc', 's', 'ly']",['drivers']
46830,"['altern', 'chkdsk']","['window', 'chkdsk', 'run', 'startup', 'wai', 'check', 'disk', 'disk', 'defragment', 'analyz', 'featur', 'window', 'offici', 'wai', 'check', 'disk', 'error', 'rd', 'parti', 'altern', 'chkdsk']",['windows']
46855,"['renam', 'file', 'window', 'keyboard']","['try', 'renam', 'file', 'window', 'press', 'f', 'search', 'window', 'press', 'f', 'search', 'window', 'keyboard', 'shortcut', 'renam', 'file', 'window']","['windows', 'keyboard', 'shortcuts']"
46866,"['clone', 'hard', 'disk', 'softwar']","['possibl', 'duplic', 'util', 'window', 'boot', 'partit', 'hard', 'drive', 'recommend', 'softwar', 'free', 'opensourc', 'allow', 'clone', 'work', 'hard', 'disk', 'taken', 'ident', 'window', 'vista', 'unabl', 'instal', 'vista', 'scratch', 'vista', 'sata', 'bio', 'basic', 'thank']","['hard', 'drive', 'windows', 'vista', 'clone']"
46874,"['desktop', 'wiki', 'editor', 'viewer']","['m', 'big', 'user', 'wiki', 'mainli', 'dokuwiki', 'like', 'clariti', 'eas', 'us', 'simpl', 'text', 'file', 'good', 'wiki', 'requir', 'web', 'server', 'kind', 'come', 'good', 'desktop', 'wiki', 'editor', 'viewer', 'work', 'plain', 'text', 'file', 'allow', 'work', 'wiki', 'text', 'file', 'like', 'document', 'file', 'type', 'note', 'desktop', 'wiki', 'run', 'insid', 'local', 'webserv', 'rush', 'suggest', 'hope', 'month', 'research', 'tri', 'wixi', 'wikidpad', 'zulupad', 'idea']","['text', 'editors', 'wiki', 'plaintext']"
46890,"['upgrad', 'window']","['possibl', 'duplic', 'compel', 'reason', 'upgrad', 'vista', 'window', 'hi', 'net', 'develop', 'window', 'xp', 'year', 'question', 'upgrad', 'window', 't', 'upgrad', 'window', 'vista', 'peopl', 'talk', 'upgrad', 'xp', 'old', 'os', 'bla', 'bla', 'bla', 'develop', 's', 'perspect', 'upgrad']","['windows', 'upgrade']"
47034,"['mac', 'os', 'x', 'best', 'screen', 'saver', 'snow', 'leopard']","['m', 'look', 'nicer', 'screen', 'saver', 'replac', 'flurri', 'think', 'mac', 'better']","['macos', 'mac', 'osx', 'snow', 'leopard', 'screensaver']"
47050,"['kind', 'headphon', 'best', 'noisi', 'bu']","['best', 'ear', 'bud', 'headphon', 'best', 'isol', 'outsid', 'nois', 't', 'turn', 'headphon', 'nois', 'cancel', 'nois', 'isol']",['headphones']
47157,"['video', 'player', 'librari', 'ubuntu', 'rate', 'thumb']","['ve', 'switch', 'ubuntu', 'main', 'pc', 've', 'look', 'media', 'player', 'plai', 'usual', 'video', 'format', 'rate', 'ideal', 'tag', 'file', 'displai', 'thumbnail', 'file', 'isn', 't', 'm', 'banshe', 'come', 'close', 't', 'displai', 'thumbnail', 've', 'googl', 'd', 'lot', 'm', 'run', 'search', 'term', 'try', 'suggest', 'cheer']","['linux', 'ubuntu', 'video', 'media', 'player', 'libraries']"
47173,"['free', 'applic', 'automat', 'download', 'album', 'art', 'work', 'itun']","['want', 'download', 'album', 'art', 'work', 'itun', 'librari', 'creat', 'itun', 'store', 'account', 's', 'applic', 'call', 'iartwork', 'need', 'free', 'know', 'altern', 'note', 'm', 'window', 'gimmesometun', 'won', 't', 'work']","['itunes', 'album', 'art']"
47176,"['video', 'lag', 'stream', 'hd', 'video', 'xbox', 'ps', 'media', 'server']","['ve', 'ps', 'media', 'server', 'stream', 'video', 'xbox', 't', 'like', 'window', 'media', 'center', 'extend', 'thing', 'think', 'tri', 'point', 'won', 't', 'stream', 'type', 'media', 'hd', 'sd', 'recent', 'hd', 'video', 'exampl', 'p', 'mkv', 'rip', 'blurai', 'start', 'lag', 'audio', 'longer', 'video', 'like', 'hour', 'long', 'tv', 'hour', 'movi', 'end', 's', 'extrem', 'notic', 'annoi', 'know', 's', 'video', 'file', 's', 'sync', 'watch', 't', 'lag', 'm', 'pretti', 'sure', 'm', 'latest', 'version', 'ps', 'ms', 'suggest', 'wai', 'fix', 'altern', 'solut']","['xbox', 'streaming', 'hdvideo']"
47190,"['look', 'fast', 'possibil', 'free', 'pre', 'os']","['look', 'preo', 'instal', 'dual', 'boot', 'window', 'xp', 'allow', 'switch', 'pc', 'readi', 'second', 'like', 'featur', 'brows', 'internet', 'mail', 'surf', 'ecc', 'chart', 'im', 'capabl', 'skype', 'imag', 'video', 'listen', 'music', 'window', 'free', 'imagin', 'linux', 'suggest']","['boot', 'operating', 'systems']"
47192,"['googl', 'search', 'linux', 'termin']","['saw', 'googl', 'consol', 'app', 'wrote', 'actual', 'websit', 'emul', 'consol', 'm', 'shortcut', 'linux', 'termin', 'app', 'us', 'quickli', 'search', 'googl', 'ideal', 'search', 'result', 'number', 'press', 'number', 'open', 'site', 'browser', 'have', 'googl', 'result', 'open', 'browser', 'fine', 'solut']","['command', 'line', 'terminal', 'linux', 'terminal']"
47224,"['bio', 'beep', 'code']","['gf', 'v', 'se', 'mainboard', 'beep', 'short', 'beep', 'long', 'beep', 'know', 'beep', 'mean']",['bios']
47410,"['hard', 'drive', 'bad', 'sector', 'mark', 'util']","['window', 'xp', 'instal', 'ubuntu', 'dual', 'boot', 'disk', 'drive', 'stuck', 'place', 't', 'ahead', 'disk', 'bad', 'sector', 'mark', 'util', 'mark', 'sector', 'disk', 't', 'seek', 'later', 'tri', 'run', 'seagat', 'seatool', 'drive', 'short', 'test', 'long', 'test', 'fail', 'start', 'chkdsk', 'f', 'r', 't', 'work', 'lock', 'stage']","['hard', 'drive', 'bad', 'sectors', 'disk', 'utility']"
47420,"['insert', 'unicod', 'charact', 'keyboard']","['familiar', 'insert', 'ascii', 'charact', 'text', 'document', 'alt', 'ascii', 'code', 'numpad', 'kei', 'e', 'g', 'alt', 'insert', 'e', 'charact', 'similar', 'wai', 'insert', 'unicod', 'charact', 'keyboard', 'unicod', 'valu', 'given', 'window', 'charact', 'map', 'alt', 'text', 'http', 'stack', 'imgur', 'com', 'quasm', 'png']","['windows', 'windows', 'characters']"
47505,"['softwar', 'creat', 'tree', 'like', 'hand', 'drawn']","['softwar', 'us', 'rapidli', 'easili', 'creat', 'tree', 'like', 'tree', 'thought', 'http', 'stack', 'imgur', 'com', 'ljlea', 'jpg', 'look', 'freewar', 'suppli', 'screenshot', 'possibl', 'mind', 'map', 'ok', 'soon', 'look', 'like', 'tree', 'window', 'linux', 'web', 'base', 'great']","['mind', 'mapping', 'tree', 'view']"
47572,"['step', 'chang', 'site', 's', 'domain']","['site', 'domain', 'chang', 'purchas', 'new', 'godaddi', 'set', 'nameserv', 'web', 'host', 'site', 's', 'dai', 'result', 'miss', 'web', 'host', 'need', 'alert', 'fine', 'updat', 'nameserv', 'domain']","['website', 'web', 'hosting', 'domain', 'hosting']"
47590,"['chang', 'desktop', 'icon', 'size', 'window', 'mous', 'wheel']","['possibl', 'duplic', 'reduc', 'desktop', 'icon', 'size', 'window', 'window', 'us', 'ctrl', 'mous', 'wheel', 'chang', 'icon', 'size', 'desktop', 'laptop', 'scroll', 'wheel']","['windows', 'desktop', 'icons']"
47593,"['easiest', 'wai', 'instal', 'window', 'usb', 'thumbdriv']","['possibl', 'duplic', 'instal', 'win', 'usb', 'tri', 'search', 'came', 'hopefulli', 'repeat', 'question', 'what', 'easiest', 'wai', 'instal', 'window', 'pen', 'drive']","['windows', 'usb', 'boot', 'usb', 'flash', 'drive', 'installation']"
47597,"['practic', 'reason', 'dual', 'boot', 'linux', 'alongsid', 'window']","['plan', 'get', 'extra', 'hard', 'drive', 'window', 'tower', 'think', 'try', 'linux', 'dual', 'boot', 't', 'think', 'pro', 'con', 'complic', 'switch', 'os', '_', 'edit', 'shut', 'time', '_', 'storag', 'space', '_', 'edit', 'linux', 'partit', 'space', '_', 'run', 'unix', 'program', 'window', 'cygwin', 'store', 'data', 'fat', 'instead', 'ntf', '_', 'edit', 'fat', 'platform', 'support', 'window', 'linux', 'reliabl', 'ntf', '_', 'practic', 'reason', 'format', 'hard', 'drive', 'non', 'bootabl', 'ntf', 'storag', '_now', 'commun', 'wiki', '_']","['windows', 'linux', 'multi', 'boot']"
47810,"['program', 'like', 'dropbox', 'mesh', 'allow', 'sync', 'directori', 'filter', 'filetyp']","['m', 'interest', 'sync', 'zune', 'folder', 'comput', 't', 'want', 'sync', 'subscript', 'music', 'wma', 'file', 'want', 'synchron', 'mp', 'file', 'zune', 'directori', 'tree', 'tool', 've', 'seen', 'far', 'take', 'approach', 'edit', 'm', 'try', 'possibl', 'free', 'tool', 'addit', 'featur', 'enabl', 'scenario', 'abil', 'filter', 'file', 'type', 'abil', 'exclud', 'subdirectori']",['sync']
47842,"['app', 'mac', 'show', 'app', 'network']","['possibl', 'duplic', 'applic', 'monitor', 'applic', 'internet', 'mac', 'os', 'x', 'us', 'menu', 'meter', 'data', 'sent', 'receiv', 'mac', 'far', 'tell', 't', 'break', 'applic', 's', 'lot', 'data', 'sent', 'receiv', 'd', 'nice', 'app']","['macos', 'networking', 'monitoring']"
47899,"['european', 'altern', 'dropbox']","['dropbox', 'posit', 'brilliant', 'data', 'center', 'probabl', 'm', 'europ', 's', 'plenti', 'lag', 'poor', 'upload', 'rate', 'similar', 'servic', 'data', 'center', 'europ', 'm', 'look', 'free', 'plan', 'cirka', 'gb', 'site', 'like', 'amazon', 's', 'aren', 't', 'good', 'answer']","['dropbox', 'virtual', 'drive']"
47922,"['mini', 'displayport', 'displayport', 'cabl']","['macbook', 'pro', 'mini', 'displai', 'port', 'dell', 'w', 'displai', 'displayport', 'mini', 'life', 'cabl', 'adapt', 'sale', 'uk', 'let', 'plug', 'mini', 'displai', 'port', 'displai', 'port', 'ideal', 'd', 'cabl', 'mini', 'plug', 'end', 'size', 'plug', 've', 'seen', 'lot', 'mini', 'displayport', 'hdmi', 'adapt', 't', 'want']","['displayport', 'mini', 'displayport']"
